bldg_id,geometry,centroid,closest
833647,"MULTIPOLYGON (((-87.62727337130342 41.8691386974577, -87.62678238535064 41.86914885022657, -87.62674607522803 41.86761184780303, -87.62715879711456 41.86760642802663, -87.62715538873067 41.86758253210527, -87.62723725475541 41.86758303546791, -87.62727337130342 41.8691386974577)))",POINT (-87.62701025874962 41.86837411277838),POINT (-87.62756299999999 41.868717)
868623,"MULTIPOLYGON (((-87.62637956223423 41.8827147402, -87.62693006273813 41.88271181604598, -87.62694239025404 41.88279284699927, -87.62694079265404 41.88310458299498, -87.62639210058386 41.88310971372081, -87.62637956223423 41.8827147402)))",POINT (-87.6266628898001 41.8829097441503),POINT (-87.62655600000002 41.883156)
874143,"MULTIPOLYGON (((-87.62666441898243 41.87782322259316, -87.62689031371545 41.87781913571383, -87.62689101623992 41.87792204917766, -87.62686531424472 41.87792189106872, -87.62686789792261 41.87802069973758, -87.6268935848463 41.87802222987514, -87.62689609301418 41.87812789868642, -87.62689601745868 41.87813475883081, -87.6266703336514 41.87813977963141, -87.62666441898243 41.87782322259316)))",POINT (-87.62677628371735 41.87797957304932),POINT (-87.62649499999998 41.878067)
880593,"MULTIPOLYGON (((-87.62725752115955 41.88118978297447, -87.6275639476607 41.88118900382324, -87.62756405347103 41.88119164151883, -87.62759259382112 41.8819055149613, -87.62703442843392 41.88190482764675, -87.62703449633733 41.88173194082228, -87.62701010859146 41.881190960738, -87.62725750340473 41.88119126539929, -87.62725752115955 41.88118978297447)))",POINT (-87.62730198541608 41.88154779019556),POINT (-87.627686 41.881451)
880603,"MULTIPOLYGON (((-87.63421270346883 41.8770684796039, -87.63420850775383 41.87692966603065, -87.63440184731643 41.87692656571041, -87.63440684351524 41.87714201932472, -87.63422870747328 41.87714642353281, -87.63422588816442 41.877068195398, -87.63421270346883 41.8770684796039)))",POINT (-87.634310197658 41.87703426235682),POINT (-87.63446 41.877167)
357048,"MULTIPOLYGON (((-87.63785752171808 41.88146045427003, -87.6378645531248 41.88148931140204, -87.63788291275708 41.88148942258697, -87.63788977164688 41.8817035150575, -87.63785488822916 41.88170330380484, -87.63785641174934 41.88173212757966, -87.6378252002566 41.88173193855545, -87.63782673864313 41.88175939029919, -87.63779551225745 41.88176057329804, -87.63779703575196 41.88178939707317, -87.6372516032619 41.8817998135136, -87.63725010979553 41.88176824567105, -87.63721153951309 41.88176938399666, -87.63721000138982 41.8817419322467, -87.63717510306311 41.88174309281844, -87.63717356495593 41.88171564106799, -87.63713133765926 41.88171538507633, -87.63712451108938 41.88149854851793, -87.6371557224639 41.88149873773171, -87.63716673824322 41.88149880451103, -87.63716521503726 41.88146998072828, -87.63720745706493 41.88146886467517, -87.63720591894888 41.88144141292378, -87.63724081711094 41.88144025234138, -87.63723930876426 41.88141005652795, -87.63780309754614 41.88139975131764, -87.63780400866501 41.88141731999, -87.63780428658028 41.88142555440167, -87.63780456151969 41.8814340632196, -87.63783395178457 41.88143286909792, -87.63783547529056 41.88146169287425, -87.63785127647023 41.88146069087238, -87.63785752171808 41.88146045427003)))",POINT (-87.63751141277434 41.88159944315355),POINT (-87.637939 41.881393)
814554,"MULTIPOLYGON (((-87.63180635035209 41.88208089444431, -87.63219563766535 41.88207778337753, -87.63219604865924 41.88220813738756, -87.63216300099096 41.88220793561334, -87.63216622885223 41.88241651771658, -87.63220296360298 41.88241536988, -87.63220516559623 41.88254985118, -87.63181771140842 41.88255297347253, -87.63181002729775 41.88224831567317, -87.63180635035209 41.88208089444431)))",POINT (-87.63199855179204 41.88231544706706),POINT (-87.63226299999999 41.882275)
881855,"MULTIPOLYGON (((-87.62701485700944 41.88129629166226, -87.62633566682385 41.88131079243118, -87.6263315157005 41.8812103254682, -87.62633144221043 41.88120137728549, -87.6270099287847 41.88118696868919, -87.62701485700944 41.88129629166226)))",POINT (-87.6266728661295 41.8812488662475),POINT (-87.626526 41.881462)
885532,"MULTIPOLYGON (((-87.62977612083074 41.86710694621635, -87.62984556480235 41.86710606274055, -87.62985946469088 41.86716214342839, -87.62978430495836 41.86716309373485, -87.62977612083074 41.86710694621635)))",POINT (-87.62981643715501 41.8671349311216),POINT (-87.62982199999998 41.867004)
814912,"MULTIPOLYGON (((-87.63158823565574 41.87399090256506, -87.6314578526469 41.87399422215272, -87.63129073968693 41.8739986891871, -87.6312228020594 41.8739996459801, -87.63121462570332 41.87374026474838, -87.63157820707498 41.87373288216157, -87.63158823565574 41.87399090256506)))",POINT (-87.63140076676477 41.87386618934678),POINT (-87.631012 41.873795)
894281,"MULTIPOLYGON (((-87.62554496420908 41.88713151068293, -87.62554064990218 41.88692804054867, -87.62564230340347 41.88693111863446, -87.62564664508866 41.88713213734206, -87.62554496420908 41.88713151068293)))",POINT (-87.62559353817997 41.88703071317009),POINT (-87.62545799999999 41.887405)
888340,"MULTIPOLYGON (((-87.63848508290482 41.86744075217914, -87.6388755083249 41.86742893151306, -87.63888574249525 41.86761031646494, -87.6387284614529 41.86761746941848, -87.63848508290482 41.86744075217914)))",POINT (-87.63873436928469 41.86751180757483),POINT (-87.638947 41.867798)
893221,"MULTIPOLYGON (((-87.63172968501051 41.87540342497013, -87.63172772773189 41.87537452447106, -87.63176297693325 41.87537389081378, -87.63176266101929 41.87540277635334, -87.63172968501051 41.87540342497013)))",POINT (-87.63174575244733 41.87538849392674),POINT (-87.632172 41.875484)
814922,"MULTIPOLYGON (((-87.628219621212 41.87363821544812, -87.62820986258826 41.87335687032198, -87.62857338171089 41.8733549853559, -87.62858138155774 41.87362945904587, -87.628219621212 41.87363821544812)))",POINT (-87.62839530897075 41.87349479528859),POINT (-87.62872299999999 41.873798)
814398,"MULTIPOLYGON (((-87.62570276522912 41.88461205636954, -87.62606637838303 41.88460743578027, -87.62607787895529 41.88506305052474, -87.62572159232137 41.88506908841148, -87.62570276522912 41.88461205636954)))",POINT (-87.62589202793419 41.88483714059839),POINT (-87.625427 41.884861)
370831,"MULTIPOLYGON (((-87.62892272018232 41.86795644987783, -87.62892541227556 41.86804565446908, -87.6286867423298 41.86804830669558, -87.62868405056838 41.86795910210131, -87.62892272018232 41.86795644987783)))",POINT (-87.62880473133949 41.86800237829629),POINT (-87.62866200000001 41.867863)
354504,"MULTIPOLYGON (((-87.63066845697114 41.883879648637, -87.63068242756502 41.88428039332039, -87.62971272745311 41.88429915415313, -87.6296987629183 41.88389840939939, -87.63066845697114 41.883879648637)))",POINT (-87.63019059374362 41.8840894015859),POINT (-87.629974 41.883991)
370626,"MULTIPOLYGON (((-87.62566935055811 41.86816971006917, -87.62566914789241 41.86852097259139, -87.62503766047733 41.86852119604265, -87.62503786660021 41.8681699335482, -87.62566935055811 41.86816971006917)))",POINT (-87.62535350638628 41.86834545322311),POINT (-87.625275 41.868732)
814300,"MULTIPOLYGON (((-87.63065162803956 41.88625331381695, -87.63061490610407 41.88625308911146, -87.62995008864345 41.88626274019093, -87.62994528771063 41.88619822114381, -87.62992870277246 41.88586881074194, -87.63051454943722 41.88586004861497, -87.63051439905941 41.88587376889589, -87.63062826645564 41.88587172148297, -87.63062843184444 41.88585662917357, -87.63082861025434 41.88585373755861, -87.63083109497482 41.88596215024864, -87.63083107994376 41.8859635222768, -87.63083141709936 41.88596626857954, -87.63083169713701 41.88597422858927, -87.63083261541171 41.88599097407203, -87.63083237491492 41.8860129265225, -87.63080483356543 41.8860127580386, -87.63080764894427 41.88609098610721, -87.63083519032736 41.88609115459068, -87.63083895501016 41.88625034354803, -87.63065162803956 41.88625331381695)))",POINT (-87.63038331915035 41.88605960008021),POINT (-87.63000500000003 41.885685)
851794,"MULTIPOLYGON (((-87.62973682610462 41.87383440397062, -87.63010257190044 41.87383060683759, -87.63011089734415 41.87410947319562, -87.63011253473182 41.87416107504238, -87.62974718128825 41.87416240478668, -87.62974558331941 41.87410723565718, -87.62973682610462 41.87383440397062)))",POINT (-87.62992502042421 41.87399707443059),POINT (-87.62988299999998 41.873798)
814979,"MULTIPOLYGON (((-87.6266859770332 41.87003519791074, -87.62607456070894 41.87004515540529, -87.62607234139038 41.86991341785937, -87.62624126749466 41.86991006726307, -87.62659197509653 41.86990289558731, -87.62667827980005 41.86990068242049, -87.62668195105445 41.86990070501031, -87.6266859770332 41.87003519791074)))",POINT (-87.62637972663916 41.8699737211182),POINT (-87.62640400000002 41.869568)
814383,"MULTIPOLYGON (((-87.63419288557603 41.88531718803915, -87.63409923097656 41.885317989944, -87.6340680177636 41.88531779988556, -87.63406826133134 41.88512707663397, -87.63431063699286 41.88512718012382, -87.63431389035374 41.8851656192989, -87.63431612670266 41.88529735646996, -87.63431776834405 41.8853152040276, -87.63419288557603 41.88531718803915)))",POINT (-87.63419107162041 41.88522236855495),POINT (-87.634552 41.884804)
353055,"MULTIPOLYGON (((-87.63161641110649 41.88584757718601, -87.63155947743961 41.88584860139679, -87.63155971768612 41.88582664894228, -87.63161480023435 41.88582698554018, -87.63161641110649 41.88584757718601)))",POINT (-87.63158730752249 41.88583751504756),POINT (-87.631134 41.885677)
814864,"MULTIPOLYGON (((-87.62642238710498 41.87629731716856, -87.62636950065252 41.87629836373325, -87.62622589493003 41.87630159597136, -87.62622311565596 41.87622062364557, -87.62641960758292 41.87621634484556, -87.62642238710498 41.87629731716856)))",POINT (-87.62632274060711 41.87625894438326),POINT (-87.62649499999998 41.876369)
353898,"MULTIPOLYGON (((-87.63382504221933 41.88486763673188, -87.63385074703643 41.88486779330425, -87.63384834227247 41.8849199192343, -87.63382263743449 41.88491976266124, -87.63382504221933 41.88486763673188)))",POINT (-87.63383669224054 41.88489377798645),POINT (-87.63342299999999 41.884811)
357849,"MULTIPOLYGON (((-87.62592977732569 41.87967930839964, -87.62595402160706 41.88064405903132, -87.62549309612245 41.88065082377747, -87.62549144189786 41.88063434812689, -87.62533896851473 41.88064164094354, -87.62532356467159 41.87970850349172, -87.62546863163779 41.87970665352417, -87.62546702286797 41.87968606178652, -87.62592977732569 41.87967930839964)))",POINT (-87.625638578617 41.88016787490102),POINT (-87.625366 41.879772)
814916,"MULTIPOLYGON (((-87.62578808503532 41.87388259167324, -87.62565404569101 41.87388451002125, -87.62515457277873 41.87389515231611, -87.62514538798474 41.87356304195557, -87.62528127753885 41.8735597634847, -87.62545755316997 41.87355673379555, -87.62578625501926 41.873549154548, -87.62579909947998 41.87388265953295, -87.62578808503532 41.87388259167324)))",POINT (-87.62547139461996 41.8737224533481),POINT (-87.62530500000003 41.873829)
370742,"MULTIPOLYGON (((-87.63625370095903 41.8653255376469, -87.63651480629468 41.86714381562238, -87.63653526850474 41.86728801287045, -87.6366768496045 41.8682809178792, -87.63647841274033 41.86829755159368, -87.63633335731451 41.86728678764081, -87.63631285084725 41.86714670646302, -87.63605345255314 41.86534078752849, -87.63625370095903 41.8653255376469)))",POINT (-87.63636548037087 41.86680915379019),POINT (-87.636658 41.86697)
815100,"MULTIPOLYGON (((-87.62703442843392 41.88190482764675, -87.62696282557107 41.88190438724168, -87.62635683425998 41.88191163517293, -87.62634956012698 41.88173870315223, -87.62695737065819 41.88173283856772, -87.62703449633733 41.88173194082228, -87.62703442843392 41.88190482764675)))",POINT (-87.62669344893659 41.88182137086468),POINT (-87.626526 41.881462)
834522,"MULTIPOLYGON (((-87.63635128941013 41.869387619012, -87.63611251318494 41.86939961646435, -87.63606888184873 41.86905632051064, -87.63631316362182 41.86904435656109, -87.63635128941013 41.869387619012)))",POINT (-87.63621136700647 41.86922133124744),POINT (-87.63668800000001 41.869514)
357454,"MULTIPOLYGON (((-87.6296829112855 41.88082476139559, -87.62981509903963 41.88082557126846, -87.62982494079458 41.88093265701969, -87.62969458876351 41.88093185840563, -87.6296829112855 41.88082476139559)))",POINT (-87.62975437243075 41.88087858722221),POINT (-87.62994399999999 41.880581)
814542,"MULTIPOLYGON (((-87.62526019337794 41.88245509918963, -87.62525246157945 41.88282277986868, -87.62464476197908 41.8828176591307, -87.62464330217098 41.88245129389555, -87.62526019337794 41.88245509918963)))",POINT (-87.62495037587401 41.8826362508748),POINT (-87.62539699999998 41.882305)
814618,"MULTIPOLYGON (((-87.62793263110979 41.8812050781708, -87.62793113224781 41.88100748351605, -87.62837189493486 41.88099784097355, -87.62838658249832 41.8809979311349, -87.62838975282639 41.88121062937929, -87.62793263110979 41.8812050781708)))",POINT (-87.62816289085863 41.88110522357087),POINT (-87.627686 41.881451)
814818,"MULTIPOLYGON (((-87.62454641299641 41.87759475861169, -87.62453973535908 41.87736831728227, -87.62462601984147 41.87736884979535, -87.62462598952298 41.87737159385213, -87.62462597133187 41.87737324028621, -87.62462383533746 41.87740039511883, -87.62477880760053 41.87739888156602, -87.62487171934109 41.87739780823748, -87.62487607516518 41.87750211637552, -87.62494585239 41.87750117469137, -87.6249443499012 41.87747097874103, -87.625162860684 41.87746821004055, -87.62516117631942 41.87745447843447, -87.6251905649506 41.87745328753561, -87.62519449717436 41.87759601246281, -87.62513757077555 41.87759703354669, -87.62513772225979 41.87758331326181, -87.62454641299641 41.87759475861169)))",POINT (-87.62482306637908 41.87750482844862),POINT (-87.625366 41.877224)
814889,"MULTIPOLYGON (((-87.62820811717405 41.87518589928369, -87.62820112511093 41.87498689857583, -87.62855919137266 41.87498086382054, -87.62856615439888 41.87518260857549, -87.62820811717405 41.87518589928369)))",POINT (-87.62838405518838 41.87508405643808),POINT (-87.628754 41.87549600000001)
814562,"MULTIPOLYGON (((-87.62599466349025 41.88245276484357, -87.62538690669972 41.88245313616907, -87.62538487046321 41.88230493457171, -87.62598523652315 41.88230863409434, -87.62599466349025 41.88245276484357)))",POINT (-87.62568651613337 41.88238001580238),POINT (-87.62539699999998 41.882305)
370894,"MULTIPOLYGON (((-87.6293553893609 41.8678397280609, -87.62935808205316 41.86792893264838, -87.62908268605183 41.86793273269373, -87.62907999374247 41.86784352810279, -87.6293553893609 41.8678397280609)))",POINT (-87.62921903780287 41.86788623038678),POINT (-87.62866200000001 41.867863)
880567,"MULTIPOLYGON (((-87.62570595321694 41.88715187007113, -87.6256951181925 41.88713533786876, -87.62568613443494 41.88711744495355, -87.62567898680139 41.88709956335233, -87.62567552655079 41.88708033235374, -87.62567390242015 41.88706111266976, -87.6256777715007 41.88704329895624, -87.62568165572083 41.88702411321614, -87.62568919702963 41.88700632213123, -87.62570039542454 41.88698992570081, -87.62571342992915 41.88697354058331, -87.62573012151631 41.88695855011835, -87.62574679795532 41.88694493167728, -87.62576711633591 41.88693407991309, -87.6257892708237 41.88692323945811, -87.6258113950261 41.88691514305167, -87.62583532505968 41.88690980200599, -87.62586474829212 41.88690586691685, -87.62589227485867 41.88690740861486, -87.62591793503958 41.88691168304846, -87.62594358008786 41.88691732950284, -87.62596735875537 41.88692570869451, -87.62598928617955 41.88693544859814, -87.62601118334101 41.88694793255063, -87.62602939314627 41.88696176590747, -87.62604758782547 41.88697697128796, -87.62606209514738 41.88699352607513, -87.62607475122672 41.88701144157867, -87.62608373507869 41.88702933446452, -87.62609086768485 41.88704858806809, -87.62609614904396 41.88706920238971, -87.62609593718254 41.88708841076068, -87.62609571018793 41.88710899115807, -87.62608998996598 41.88712816560473, -87.62608243361994 41.88714732874281, -87.62607304114822 41.8871664805719, -87.62605999156125 41.88718423775654, -87.626045120979 41.88720061160431, -87.62602659327854 41.88721559080538, -87.62597001375779 41.88727594359118, -87.62570595321694 41.88715187007113)))",POINT (-87.62589178774277 41.88707595069084),POINT (-87.62545799999999 41.887405)
